"unit","sex","age","nace_r2","geo","time","values"
"THS","T","Y25-59","L","BG","2013Q2",NA
"THS","T","Y25-59","M","BG","2013Q2",NA
"THS","T","Y25-59","N","BG","2013Q2",28.8
"THS","T","Y25-59","O","BG","2013Q2",7.4
"THS","T","Y25-59","P","BG","2013Q2",NA
"THS","T","Y25-59","Q","BG","2013Q2",7.3
"THS","T","Y25-59","R","BG","2013Q2",NA
"THS","T","Y25-59","S","BG","2013Q2",NA
"THS","T","Y25-59","T","BG","2013Q2",NA
"THS","T","Y25-59","TOTAL","BG","2013Q2",126.1
"THS","T","Y25-59","U","BG","2013Q2",NA
"THS","T","Y25-64","A","BG","2013Q2",17.9
"THS","T","Y25-64","B","BG","2013Q2",NA
"THS","T","Y25-64","C","BG","2013Q2",6.8
"THS","T","Y25-64","D","BG","2013Q2",NA
"THS","T","Y25-64","E","BG","2013Q2",NA
"THS","T","Y25-64","F","BG","2013Q2",19.3
"THS","T","Y25-64","G","BG","2013Q2",8.5
"THS","T","Y25-64","H","BG","2013Q2",NA
"THS","T","Y25-64","I","BG","2013Q2",17.4
"THS","T","Y25-64","J","BG","2013Q2",NA
"THS","T","Y25-64","K","BG","2013Q2",NA
"THS","T","Y25-64","L","BG","2013Q2",NA
"THS","T","Y25-64","M","BG","2013Q2",NA
"THS","T","Y25-64","N","BG","2013Q2",31.4
"THS","T","Y25-64","O","BG","2013Q2",8
"THS","T","Y25-64","P","BG","2013Q2",NA
"THS","T","Y25-64","Q","BG","2013Q2",7.9
"THS","T","Y25-64","R","BG","2013Q2",NA
"THS","T","Y25-64","S","BG","2013Q2",NA
"THS","T","Y25-64","T","BG","2013Q2",NA
"THS","T","Y25-64","TOTAL","BG","2013Q2",134.1
"THS","T","Y25-64","U","BG","2013Q2",NA
"THS","T","Y25-74","A","BG","2013Q2",18.4
"THS","T","Y25-74","B","BG","2013Q2",NA
"THS","T","Y25-74","C","BG","2013Q2",7
"THS","T","Y25-74","D","BG","2013Q2",NA
"THS","T","Y25-74","E","BG","2013Q2",NA
"THS","T","Y25-74","F","BG","2013Q2",19.6
"THS","T","Y25-74","G","BG","2013Q2",8.5
"THS","T","Y25-74","H","BG","2013Q2",NA
"THS","T","Y25-74","I","BG","2013Q2",17.7
"THS","T","Y25-74","J","BG","2013Q2",NA
"THS","T","Y25-74","K","BG","2013Q2",NA
"THS","T","Y25-74","L","BG","2013Q2",NA
"THS","T","Y25-74","M","BG","2013Q2",NA
"THS","T","Y25-74","N","BG","2013Q2",32
"THS","T","Y25-74","O","BG","2013Q2",8.2
"THS","T","Y25-74","P","BG","2013Q2",NA
"THS","T","Y25-74","Q","BG","2013Q2",7.9
"THS","T","Y25-74","R","BG","2013Q2",NA
"THS","T","Y25-74","S","BG","2013Q2",NA
"THS","T","Y25-74","T","BG","2013Q2",NA
"THS","T","Y25-74","TOTAL","BG","2013Q2",137.8
"THS","T","Y25-74","U","BG","2013Q2",NA
"THS","T","Y40-59","A","BG","2013Q2",7.9
"THS","T","Y40-59","B","BG","2013Q2",NA
"THS","T","Y40-59","C","BG","2013Q2",NA
"THS","T","Y40-59","D","BG","2013Q2",NA
"THS","T","Y40-59","E","BG","2013Q2",NA
"THS","T","Y40-59","F","BG","2013Q2",10.2
"THS","T","Y40-59","G","BG","2013Q2",NA
"THS","T","Y40-59","H","BG","2013Q2",NA
"THS","T","Y40-59","I","BG","2013Q2",9.6
"THS","T","Y40-59","J","BG","2013Q2",NA
"THS","T","Y40-59","K","BG","2013Q2",NA
"THS","T","Y40-59","L","BG","2013Q2",NA
"THS","T","Y40-59","M","BG","2013Q2",NA
"THS","T","Y40-59","N","BG","2013Q2",16.8
"THS","T","Y40-59","O","BG","2013Q2",NA
"THS","T","Y40-59","P","BG","2013Q2",NA
"THS","T","Y40-59","Q","BG","2013Q2",NA
"THS","T","Y40-59","R","BG","2013Q2",NA
"THS","T","Y40-59","S","BG","2013Q2",NA
"THS","T","Y40-59","T","BG","2013Q2",NA
"THS","T","Y40-59","TOTAL","BG","2013Q2",66.8
"THS","T","Y40-59","U","BG","2013Q2",NA
"THS","T","Y40-64","A","BG","2013Q2",8.1
"THS","T","Y40-64","B","BG","2013Q2",NA
"THS","T","Y40-64","C","BG","2013Q2",NA
"THS","T","Y40-64","D","BG","2013Q2",NA
"THS","T","Y40-64","E","BG","2013Q2",NA
"THS","T","Y40-64","F","BG","2013Q2",10.6
"THS","T","Y40-64","G","BG","2013Q2",NA
"THS","T","Y40-64","H","BG","2013Q2",NA
"THS","T","Y40-64","I","BG","2013Q2",10.7
"THS","T","Y40-64","J","BG","2013Q2",NA
"THS","T","Y40-64","K","BG","2013Q2",NA
"THS","T","Y40-64","L","BG","2013Q2",NA
"THS","T","Y40-64","M","BG","2013Q2",NA
"THS","T","Y40-64","N","BG","2013Q2",19.5
"THS","T","Y40-64","O","BG","2013Q2",NA
"THS","T","Y40-64","P","BG","2013Q2",NA
"THS","T","Y40-64","Q","BG","2013Q2",6
"THS","T","Y40-64","R","BG","2013Q2",NA
"THS","T","Y40-64","S","BG","2013Q2",NA
"THS","T","Y40-64","T","BG","2013Q2",NA
"THS","T","Y40-64","TOTAL","BG","2013Q2",74.7
"THS","T","Y40-64","U","BG","2013Q2",NA
"THS","T","Y50-59","A","BG","2013Q2",NA
"THS","T","Y50-59","B","BG","2013Q2",NA
"THS","T","Y50-59","C","BG","2013Q2",NA
"THS","T","Y50-59","D","BG","2013Q2",NA
"THS","T","Y50-59","E","BG","2013Q2",NA
"THS","T","Y50-59","F","BG","2013Q2",NA
"THS","T","Y50-59","G","BG","2013Q2",NA
"THS","T","Y50-59","H","BG","2013Q2",NA
"THS","T","Y50-59","I","BG","2013Q2",NA
"THS","T","Y50-59","J","BG","2013Q2",NA
"THS","T","Y50-59","K","BG","2013Q2",NA
"THS","T","Y50-59","L","BG","2013Q2",NA
"THS","T","Y50-59","M","BG","2013Q2",NA
"THS","T","Y50-59","N","BG","2013Q2",9.4
"THS","T","Y50-59","O","BG","2013Q2",NA
"THS","T","Y50-59","P","BG","2013Q2",NA
"THS","T","Y50-59","Q","BG","2013Q2",NA
"THS","T","Y50-59","R","BG","2013Q2",NA
"THS","T","Y50-59","S","BG","2013Q2",NA
"THS","T","Y50-59","T","BG","2013Q2",NA
"THS","T","Y50-59","TOTAL","BG","2013Q2",33.7
"THS","T","Y50-59","U","BG","2013Q2",NA
"THS","T","Y50-64","A","BG","2013Q2",NA
"THS","T","Y50-64","B","BG","2013Q2",NA
"THS","T","Y50-64","C","BG","2013Q2",NA
"THS","T","Y50-64","D","BG","2013Q2",NA
"THS","T","Y50-64","E","BG","2013Q2",NA
"THS","T","Y50-64","F","BG","2013Q2",NA
"THS","T","Y50-64","G","BG","2013Q2",NA
"THS","T","Y50-64","H","BG","2013Q2",NA
"THS","T","Y50-64","I","BG","2013Q2",6.2
"THS","T","Y50-64","J","BG","2013Q2",NA
"THS","T","Y50-64","K","BG","2013Q2",NA
"THS","T","Y50-64","L","BG","2013Q2",NA
"THS","T","Y50-64","M","BG","2013Q2",NA
"THS","T","Y50-64","N","BG","2013Q2",12
"THS","T","Y50-64","O","BG","2013Q2",NA
"THS","T","Y50-64","P","BG","2013Q2",NA
"THS","T","Y50-64","Q","BG","2013Q2",NA
"THS","T","Y50-64","R","BG","2013Q2",NA
"THS","T","Y50-64","S","BG","2013Q2",NA
"THS","T","Y50-64","T","BG","2013Q2",NA
"THS","T","Y50-64","TOTAL","BG","2013Q2",41.7
"THS","T","Y50-64","U","BG","2013Q2",NA
"THS","T","Y50-74","A","BG","2013Q2",NA
"THS","T","Y50-74","B","BG","2013Q2",NA
"THS","T","Y50-74","C","BG","2013Q2",NA
"THS","T","Y50-74","D","BG","2013Q2",NA
"THS","T","Y50-74","E","BG","2013Q2",NA
"THS","T","Y50-74","F","BG","2013Q2",NA
"THS","T","Y50-74","G","BG","2013Q2",NA
"THS","T","Y50-74","H","BG","2013Q2",NA
"THS","T","Y50-74","I","BG","2013Q2",6.6
"THS","T","Y50-74","J","BG","2013Q2",NA
"THS","T","Y50-74","K","BG","2013Q2",NA
"THS","T","Y50-74","L","BG","2013Q2",NA
"THS","T","Y50-74","M","BG","2013Q2",NA
"THS","T","Y50-74","N","BG","2013Q2",12.6
"THS","T","Y50-74","O","BG","2013Q2",NA
"THS","T","Y50-74","P","BG","2013Q2",NA
"THS","T","Y50-74","Q","BG","2013Q2",NA
"THS","T","Y50-74","R","BG","2013Q2",NA
"THS","T","Y50-74","S","BG","2013Q2",NA
"THS","T","Y50-74","T","BG","2013Q2",NA
"THS","T","Y50-74","TOTAL","BG","2013Q2",45.4
"THS","T","Y50-74","U","BG","2013Q2",NA
"THS","T","Y55-64","A","BG","2013Q2",NA
"THS","T","Y55-64","B","BG","2013Q2",NA
"THS","T","Y55-64","C","BG","2013Q2",NA
"THS","T","Y55-64","D","BG","2013Q2",NA
"THS","T","Y55-64","E","BG","2013Q2",NA
"THS","T","Y55-64","F","BG","2013Q2",NA
"THS","T","Y55-64","G","BG","2013Q2",NA
"THS","T","Y55-64","H","BG","2013Q2",NA
"THS","T","Y55-64","I","BG","2013Q2",NA
"THS","T","Y55-64","J","BG","2013Q2",NA
"THS","T","Y55-64","K","BG","2013Q2",NA
"THS","T","Y55-64","L","BG","2013Q2",NA
"THS","T","Y55-64","M","BG","2013Q2",NA
"THS","T","Y55-64","N","BG","2013Q2",6.5
"THS","T","Y55-64","O","BG","2013Q2",NA
"THS","T","Y55-64","P","BG","2013Q2",NA
"THS","T","Y55-64","Q","BG","2013Q2",NA
"THS","T","Y55-64","R","BG","2013Q2",NA
"THS","T","Y55-64","S","BG","2013Q2",NA
"THS","T","Y55-64","T","BG","2013Q2",NA
"THS","T","Y55-64","TOTAL","BG","2013Q2",22.1
"THS","T","Y55-74","A","BG","2013Q2",NA
"THS","T","Y55-74","B","BG","2013Q2",NA
"THS","T","Y55-74","C","BG","2013Q2",NA
"THS","T","Y55-74","D","BG","2013Q2",NA
"THS","T","Y55-74","E","BG","2013Q2",NA
"THS","T","Y55-74","F","BG","2013Q2",NA
"THS","T","Y55-74","G","BG","2013Q2",NA
"THS","T","Y55-74","H","BG","2013Q2",NA
"THS","T","Y55-74","I","BG","2013Q2",NA
"THS","T","Y55-74","J","BG","2013Q2",NA
"THS","T","Y55-74","K","BG","2013Q2",NA
"THS","T","Y55-74","L","BG","2013Q2",NA
"THS","T","Y55-74","M","BG","2013Q2",NA
"THS","T","Y55-74","N","BG","2013Q2",7.1
"THS","T","Y55-74","O","BG","2013Q2",NA
"THS","T","Y55-74","P","BG","2013Q2",NA
"THS","T","Y55-74","Q","BG","2013Q2",NA
"THS","T","Y55-74","R","BG","2013Q2",NA
"THS","T","Y55-74","S","BG","2013Q2",NA
"THS","T","Y55-74","T","BG","2013Q2",NA
"THS","T","Y55-74","TOTAL","BG","2013Q2",25.8
"THS","T","Y_GE15","A","BG","2013Q2",19.9
"THS","T","Y_GE15","B","BG","2013Q2",NA
"THS","T","Y_GE15","C","BG","2013Q2",7.7
"THS","T","Y_GE15","D","BG","2013Q2",NA
"THS","T","Y_GE15","E","BG","2013Q2",NA
"THS","T","Y_GE15","F","BG","2013Q2",22.5
"THS","T","Y_GE15","G","BG","2013Q2",12
"THS","T","Y_GE15","H","BG","2013Q2",NA
"THS","T","Y_GE15","I","BG","2013Q2",22
"THS","T","Y_GE15","J","BG","2013Q2",NA
"THS","T","Y_GE15","K","BG","2013Q2",NA
"THS","T","Y_GE15","L","BG","2013Q2",NA
"THS","T","Y_GE15","M","BG","2013Q2",NA
"THS","T","Y_GE15","N","BG","2013Q2",35.4
"THS","T","Y_GE15","O","BG","2013Q2",8.8
"THS","T","Y_GE15","P","BG","2013Q2",NA
"THS","T","Y_GE15","Q","BG","2013Q2",9.5
"THS","T","Y_GE15","R","BG","2013Q2",NA
"THS","T","Y_GE15","S","BG","2013Q2",NA
"THS","T","Y_GE15","T","BG","2013Q2",NA
"THS","T","Y_GE15","TOTAL","BG","2013Q2",158.9
"THS","T","Y_GE15","U","BG","2013Q2",NA
"THS","T","Y_GE25","A","BG","2013Q2",18.4
"THS","T","Y_GE25","B","BG","2013Q2",NA
"THS","T","Y_GE25","C","BG","2013Q2",7
"THS","T","Y_GE25","D","BG","2013Q2",NA
"THS","T","Y_GE25","E","BG","2013Q2",NA
"THS","T","Y_GE25","F","BG","2013Q2",19.6
"THS","T","Y_GE25","G","BG","2013Q2",8.5
"THS","T","Y_GE25","H","BG","2013Q2",NA
"THS","T","Y_GE25","I","BG","2013Q2",17.7
"THS","T","Y_GE25","J","BG","2013Q2",NA
"THS","T","Y_GE25","K","BG","2013Q2",NA
"THS","T","Y_GE25","L","BG","2013Q2",NA
"THS","T","Y_GE25","M","BG","2013Q2",NA
"THS","T","Y_GE25","N","BG","2013Q2",32
"THS","T","Y_GE25","O","BG","2013Q2",8.2
"THS","T","Y_GE25","P","BG","2013Q2",NA
"THS","T","Y_GE25","Q","BG","2013Q2",7.9
"THS","T","Y_GE25","R","BG","2013Q2",NA
"THS","T","Y_GE25","S","BG","2013Q2",NA
"THS","T","Y_GE25","T","BG","2013Q2",NA
"THS","T","Y_GE25","TOTAL","BG","2013Q2",138
"THS","T","Y_GE25","U","BG","2013Q2",NA
"THS","T","Y_GE50","A","BG","2013Q2",NA
"THS","T","Y_GE50","B","BG","2013Q2",NA
"THS","T","Y_GE50","C","BG","2013Q2",NA
"THS","T","Y_GE50","D","BG","2013Q2",NA
"THS","T","Y_GE50","E","BG","2013Q2",NA
"THS","T","Y_GE50","F","BG","2013Q2",NA
"THS","T","Y_GE50","G","BG","2013Q2",NA
"THS","T","Y_GE50","H","BG","2013Q2",NA
"THS","T","Y_GE50","I","BG","2013Q2",6.6
"THS","T","Y_GE50","J","BG","2013Q2",NA
"THS","T","Y_GE50","K","BG","2013Q2",NA
"THS","T","Y_GE50","L","BG","2013Q2",NA
"THS","T","Y_GE50","M","BG","2013Q2",NA
"THS","T","Y_GE50","N","BG","2013Q2",12.6
"THS","T","Y_GE50","O","BG","2013Q2",NA
"THS","T","Y_GE50","P","BG","2013Q2",NA
"THS","T","Y_GE50","Q","BG","2013Q2",NA
"THS","T","Y_GE50","R","BG","2013Q2",NA
"THS","T","Y_GE50","S","BG","2013Q2",NA
"THS","T","Y_GE50","T","BG","2013Q2",NA
"THS","T","Y_GE50","TOTAL","BG","2013Q2",45.6
"THS","T","Y_GE50","U","BG","2013Q2",NA
"THS","T","Y_GE65","A","BG","2013Q2",NA
"THS","T","Y_GE65","B","BG","2013Q2",NA
"THS","T","Y_GE65","C","BG","2013Q2",NA
"THS","T","Y_GE65","D","BG","2013Q2",NA
"THS","T","Y_GE65","E","BG","2013Q2",NA
"THS","T","Y_GE65","F","BG","2013Q2",NA
"THS","T","Y_GE65","G","BG","2013Q2",NA
"THS","T","Y_GE65","H","BG","2013Q2",NA
"THS","T","Y_GE65","I","BG","2013Q2",NA
"THS","T","Y_GE65","J","BG","2013Q2",NA
"THS","T","Y_GE65","K","BG","2013Q2",NA
"THS","T","Y_GE65","L","BG","2013Q2",NA
"THS","T","Y_GE65","M","BG","2013Q2",NA
"THS","T","Y_GE65","N","BG","2013Q2",NA
"THS","T","Y_GE65","O","BG","2013Q2",NA
"THS","T","Y_GE65","P","BG","2013Q2",NA
"THS","T","Y_GE65","Q","BG","2013Q2",NA
"THS","T","Y_GE65","R","BG","2013Q2",NA
"THS","T","Y_GE65","S","BG","2013Q2",NA
"THS","T","Y_GE65","T","BG","2013Q2",NA
"THS","T","Y_GE65","TOTAL","BG","2013Q2",NA
"THS","T","Y_GE75","A","BG","2013Q2",NA
"THS","T","Y_GE75","F","BG","2013Q2",NA
"THS","T","Y_GE75","G","BG","2013Q2",NA
"THS","T","Y_GE75","H","BG","2013Q2",NA
"THS","T","Y_GE75","I","BG","2013Q2",NA
"THS","T","Y_GE75","J","BG","2013Q2",NA
"THS","T","Y_GE75","L","BG","2013Q2",NA
"THS","T","Y_GE75","M","BG","2013Q2",NA
"THS","T","Y_GE75","N","BG","2013Q2",NA
"THS","T","Y_GE75","P","BG","2013Q2",NA
"THS","T","Y_GE75","Q","BG","2013Q2",NA
"THS","T","Y_GE75","T","BG","2013Q2",NA
"THS","T","Y_GE75","TOTAL","BG","2013Q2",NA
"THS","F","Y15-19","A","BG","2013Q1",NA
"THS","F","Y15-19","C","BG","2013Q1",NA
"THS","F","Y15-19","F","BG","2013Q1",NA
"THS","F","Y15-19","G","BG","2013Q1",NA
"THS","F","Y15-19","H","BG","2013Q1",NA
"THS","F","Y15-19","I","BG","2013Q1",NA
"THS","F","Y15-19","J","BG","2013Q1",NA
"THS","F","Y15-19","M","BG","2013Q1",NA
"THS","F","Y15-19","N","BG","2013Q1",NA
"THS","F","Y15-19","O","BG","2013Q1",NA
"THS","F","Y15-19","P","BG","2013Q1",NA
"THS","F","Y15-19","Q","BG","2013Q1",NA
"THS","F","Y15-19","R","BG","2013Q1",NA
"THS","F","Y15-19","S","BG","2013Q1",NA
"THS","F","Y15-19","T","BG","2013Q1",NA
"THS","F","Y15-19","TOTAL","BG","2013Q1",NA
"THS","F","Y15-24","A","BG","2013Q1",NA
"THS","F","Y15-24","C","BG","2013Q1",NA
"THS","F","Y15-24","F","BG","2013Q1",NA
"THS","F","Y15-24","G","BG","2013Q1",NA
"THS","F","Y15-24","H","BG","2013Q1",NA
"THS","F","Y15-24","I","BG","2013Q1",NA
"THS","F","Y15-24","J","BG","2013Q1",NA
"THS","F","Y15-24","K","BG","2013Q1",NA
"THS","F","Y15-24","L","BG","2013Q1",NA
"THS","F","Y15-24","M","BG","2013Q1",NA
"THS","F","Y15-24","N","BG","2013Q1",NA
"THS","F","Y15-24","O","BG","2013Q1",NA
"THS","F","Y15-24","P","BG","2013Q1",NA
"THS","F","Y15-24","Q","BG","2013Q1",NA
"THS","F","Y15-24","R","BG","2013Q1",NA
"THS","F","Y15-24","S","BG","2013Q1",NA
"THS","F","Y15-24","T","BG","2013Q1",NA
"THS","F","Y15-24","TOTAL","BG","2013Q1",6.9
"THS","F","Y15-29","A","BG","2013Q1",NA
"THS","F","Y15-29","C","BG","2013Q1",NA
"THS","F","Y15-29","D","BG","2013Q1",NA
"THS","F","Y15-29","E","BG","2013Q1",NA
"THS","F","Y15-29","F","BG","2013Q1",NA
